Year,Box_Office_Rank,Name, Worldwide , Domestic , Foreign 
1986,158,Down by Law,"$1,435,675.00 ","$1,435,668.00 ", - 
1986,159,GoBots: Battle of the Rock Lords,"$1,338,264.00 ","$1,338,264.00 ", - 
1986,160,8 Million Ways to Die,"$1,305,114.00 ","$1,305,114.00 ", - 
1986,161,Native Son,"$1,301,121.00 ","$1,301,121.00 ", - 
1986,162,The Adventures of the American Rabbit,"$1,268,443.00 ","$1,268,443.00 ", - 
1986,163,From Beyond,"$1,261,000.00 ","$1,261,000.00 ", - 
1986,164,Water,"$1,256,862.00 ","$1,256,862.00 ", - 
1986,165,Touch and Go,"$1,254,040.00 ","$1,254,040.00 ", - 
1986,166,Home of the Brave: A Film by Laurie Anderson,"$1,250,000.00 ","$1,250,000.00 ", - 
1986,167,Belizaire the Cajun,"$1,142,243.00 ","$1,142,243.00 ", - 
1986,168,Half Moon Street,"$1,131,399.00 ","$1,131,399.00 ", - 
1986,169,Absolute Beginners,"$930,211.00 ","$930,211.00 ", - 
1986,170,Marlene,"$852,676.00 ","$852,676.00 ", - 
1986,171,The Adventures of Mark Twain,"$849,915.00 ","$849,915.00 ", - 
1986,172,Ginger & Fred,"$837,623.00 ","$837,623.00 ", - 
1986,173,Nutcracker,"$781,727.00 ","$781,727.00 ", - 
1986,174,Defense of the Realm,"$750,000.00 ","$750,000.00 ", - 
1986,175,Where the River Runs Black,"$676,166.00 ","$676,166.00 ", - 
1986,176,Modern Girls,"$604,849.00 ","$604,849.00 ", - 
1986,177,Knights of the City,"$601,451.00 ","$601,451.00 ", - 
1986,178,Code Name: Wild Geese,"$600,000.00 ","$600,000.00 ", - 
1986,179,Night of the Creeps,"$591,366.00 ","$591,366.00 ", - 
1986,180,Nobody's Fool,"$563,358.00 ","$563,358.00 ", - 
1986,181,The Assault,"$512,403.00 ","$512,403.00 ", - 
1986,182,Dream Lover,"$502,237.00 ","$502,237.00 ", - 
1986,183,"'night, Mother","$441,863.00 ","$441,863.00 ", - 
1986,184,Desert Bloom,"$416,393.00 ","$416,393.00 ", - 
1986,185,Weekend Warriors,"$351,623.00 ","$351,623.00 ", - 
1986,186,La Cage aux Folles 3: The Wedding,"$345,280.00 ","$345,280.00 ", - 
1986,187,TerrorVision,"$320,256.00 ","$320,256.00 ", - 
1986,188,Every Time We Say Goodbye,"$278,623.00 ","$278,623.00 ", - 
1986,189,Lady Jane,"$277,646.00 ","$277,646.00 ", - 
1986,190,Willy/Milly,"$277,405.00 ","$277,405.00 ", - 
1986,191,The Boy in Blue,"$275,000.00 ","$275,000.00 ", - 
1986,192,The Gospel According to Vic,"$267,249.00 ","$267,249.00 ", - 
1986,193,Radioactive Dreams,"$220,038.00 ","$220,038.00 ", - 
1986,194,The Girl in the Picture,"$202,428.00 ","$202,428.00 ", - 
1986,195,The Mission 2008 Re-release,"$141,112.00 ", - ,"$141,112.00 "
1986,196,Let's Get Harry,"$140,980.00 ","$140,980.00 ", - 
1986,197,Stewardess School,"$136,158.00 ","$136,158.00 ", - 
1986,198,Jocks,"$120,808.00 ","$120,808.00 ", - 
1986,199,Stripper,"$90,000.00 ","$90,000.00 ", - 
1986,200,16 Days of Glory,"$83,857.00 ","$83,857.00 ", - 
1985,1,Out of Africa,"$225,526,205.00 ","$87,071,205.00 ","$138,455,000.00 "
1985,2,Back to the Future,"$223,819,255.00 ","$212,326,307.00 ","$11,488,299.00 "
1985,3,Rambo: First Blood Part II,"$150,415,432.00 ","$150,415,432.00 ", - 
1985,4,Rocky IV,"$127,894,387.00 ","$127,873,716.00 ","$17,637.00 "
1985,5,The Color Purple,"$94,175,854.00 ","$94,175,854.00 ", - 
1985,6,Cocoon,"$76,113,124.00 ","$76,113,124.00 ", - 
1985,7,The Jewel of the Nile,"$75,973,200.00 ","$75,973,200.00 ", - 
1985,8,Witness,"$68,706,993.00 ","$68,706,993.00 ", - 
1985,9,The Goonies,"$61,422,144.00 ","$61,389,680.00 ","$2,770.00 "
1985,10,Spies Like Us,"$60,088,980.00 ","$60,088,980.00 ", - 
1985,11,Police Academy 2: Their First Assignment,"$55,600,000.00 ","$55,600,000.00 ", - 
1985,12,Fletch,"$50,612,888.00 ","$50,612,888.00 ", - 
1985,13,A View to a Kill,"$50,328,158.00 ","$50,327,960.00 ", - 
1985,14,National Lampoon's European Vacation,"$49,364,621.00 ","$49,364,621.00 ", - 
1985,15,Mask,"$48,230,162.00 ","$48,230,162.00 ", - 
1985,16,The Breakfast Club,"$45,879,065.00 ","$45,875,171.00 ", - 
1985,17,White Nights,"$42,160,849.00 ","$42,160,849.00 ", - 
1985,18,Pale Rider,"$41,410,568.00 ","$41,410,568.00 ", - 
1985,19,Pee-wee's Big Adventure,"$40,941,948.00 ","$40,940,662.00 ", - 
1985,20,Brewster's Millions,"$40,833,132.00 ","$40,833,132.00 ", - 
1985,21,E.T. the Extra-Terrestrial 1985 Re-release,"$40,607,502.00 ","$40,607,502.00 ", - 
1985,22,Jagged Edge,"$40,491,165.00 ","$40,491,165.00 ", - 
1985,23,St. Elmo's Fire,"$37,803,872.00 ","$37,803,872.00 ", - 
1985,24,Mad Max Beyond Thunderdome,"$36,230,925.00 ","$36,230,219.00 ", - 
1985,25,Commando,"$35,104,722.00 ","$35,100,000.00 ", - 
1985,26,Teen Wolf,"$33,087,306.00 ","$33,086,611.00 ", - 
1985,27,One Hundred and One Dalmatians 1985 Re-release,"$33,049,729.00 ","$33,049,729.00 ", - 
1985,28,Silverado,"$32,192,570.00 ","$32,192,570.00 ", - 
1985,29,Murphy's Romance,"$30,867,525.00 ","$30,867,525.00 ", - 
1985,30,A Nightmare on Elm Street 2: Freddy's Revenge,"$29,999,213.00 ","$29,999,213.00 ", - 
1985,31,Desperately Seeking Susan,"$27,406,126.00 ","$27,398,584.00 ", - 
1985,32,Prizzi's Honor,"$26,657,534.00 ","$26,657,534.00 ", - 
1985,33,The Last Dragon,"$25,755,277.00 ","$25,754,284.00 ",$749.00 
1985,34,Agnes of God,"$25,627,836.00 ","$25,627,836.00 ", - 
1985,35,Fright Night,"$24,923,853.00 ","$24,922,237.00 ", - 
1985,36,Summer Rental,"$24,689,703.00 ","$24,689,703.00 ", - 
1985,37,The Emerald Forest,"$24,468,550.00 ","$24,468,550.00 ", - 
1985,38,Weird Science,"$23,834,412.00 ","$23,834,048.00 ", - 
1985,39,Santa Claus,"$23,717,291.00 ","$23,717,291.00 ", - 
1985,40,The Care Bears Movie,"$22,934,622.00 ","$22,934,622.00 ", - 
1985,41,Friday the 13th: A New Beginning,"$21,930,418.00 ","$21,930,418.00 ", - 
1985,42,The Black Cauldron,"$21,288,965.00 ","$21,288,692.00 ", - 
1985,43,Porky's Revenge,"$20,518,905.00 ","$20,518,905.00 ", - 
1985,44,Code of Silence,"$20,345,361.00 ","$20,345,361.00 ", - 
1985,45,Volunteers,"$19,875,740.00 ","$19,875,740.00 ", - 
1985,46,Young Sherlock Holmes,"$19,739,575.00 ","$19,739,575.00 ", - 
1985,47,Year of the Dragon,"$18,707,466.00 ","$18,707,466.00 ", - 
1985,48,Ladyhawke,"$18,432,150.00 ","$18,432,000.00 ", - 
1985,49,The Sure Thing,"$18,135,531.00 ","$18,135,531.00 ", - 
1985,50,Invasion U.S.A.,"$17,536,256.00 ","$17,536,256.00 ", - 
1985,51,To Live and Die in L.A.,"$17,310,580.00 ","$17,307,019.00 ", - 
1985,52,The Falcon and the Snowman,"$17,130,087.00 ","$17,130,087.00 ", - 
1985,53,Kiss of the Spider Woman,"$17,005,229.00 ","$17,005,229.00 ", - 
1985,54,Death Wish 3,"$16,116,878.00 ","$16,116,878.00 ", - 
1985,55,King Solomon's Mines,"$15,057,465.00 ","$15,057,465.00 ", - 
1985,56,Baby: Secret of the Lost Legend,"$14,972,297.00 ","$14,972,297.00 ", - 
1985,57,Clue,"$14,644,310.00 ","$14,643,997.00 ", - 
1985,58,Remo: Unarmed and Dangerous,"$14,393,902.00 ","$14,393,902.00 ", - 
1985,59,The Return of the Living Dead,"$14,240,081.00 ","$14,237,880.00 ", - 
1985,60,A Chorus Line,"$14,203,951.00 ","$14,202,899.00 ", - 
1985,61,Tomboy,"$14,100,000.00 ","$14,100,000.00 ", - 
1985,62,Follow That Bird,"$13,962,404.00 ","$13,961,370.00 ", - 
1985,63,One Magic Christmas,"$13,677,222.00 ","$13,677,222.00 ", - 
1985,64,Cat's Eye,"$13,086,298.00 ","$13,086,298.00 ", - 
1985,65,Vision Quest,"$12,993,175.00 ","$12,993,175.00 ", - 
1985,66,Real Genius,"$12,952,019.00 ","$12,952,019.00 ", - 
1985,67,Perfect,"$12,918,858.00 ","$12,918,858.00 ", - 
1985,68,Compromising Positions,"$12,531,831.00 ","$12,531,831.00 ", - 
1985,69,Silver Bullet,"$12,361,866.00 ","$12,361,866.00 ", - 
1985,70,Enemy Mine,"$12,303,411.00 ","$12,303,411.00 ", - 
1985,71,Lifeforce,"$11,603,545.00 ","$11,603,545.00 ", - 
1985,72,Just One of the Guys,"$11,528,900.00 ","$11,528,900.00 ", - 
1985,73,Star Wars: Episode VI - Return of the Jedi 1985 Re-release,"$11,252,123.00 ","$11,252,123.00 ", - 
1985,74,Return to Oz,"$11,140,134.00 ","$11,137,801.00 ", - 
1985,75,Krush Groove,"$11,052,713.00 ","$11,052,713.00 ", - 
1985,76,Gotcha!,"$10,806,919.00 ","$10,806,919.00 ", - 
1985,77,Missing in Action 2: The Beginning,"$10,755,447.00 ","$10,755,447.00 ", - 
1985,78,The Purple Rose of Cairo,"$10,631,333.00 ","$10,631,333.00 ", - 
1985,79,Moving Violations,"$10,627,754.00 ","$10,627,754.00 ", - 
1985,80,After Hours,"$10,612,760.00 ","$10,609,321.00 ", - 
1985,81,American Ninja,"$10,499,694.00 ","$10,499,694.00 ", - 
1985,82,Better Off Dead,"$10,297,601.00 ","$10,297,601.00 ", - 
1985,83,Lost in America,"$10,179,000.00 ","$10,179,000.00 ", - 
1985,84,Once Bitten,"$10,000,000.00 ","$10,000,000.00 ", - 
1985,85,Brazil,"$9,931,784.00 ","$9,929,135.00 ", - 
1985,86,Explorers,"$9,873,044.00 ","$9,873,044.00 ", - 
1985,87,The Journey of Natty Gann,"$9,708,373.00 ","$9,708,373.00 ", - 
1985,88,Ghostbusters 1985 Re-release,"$9,389,135.00 ","$9,389,135.00 ", - 
1985,89,Tuff Turf,"$9,369,329.00 ","$9,369,329.00 ", - 
1985,90,Sweet Dreams,"$9,085,049.00 ","$9,085,049.00 ", - 
1985,91,Target,"$9,023,199.00 ","$9,023,199.00 ", - 
1985,92,Mischief,"$8,692,426.00 ","$8,692,426.00 ", - 
1985,93,The Man with One Red Shoe,"$8,645,411.00 ","$8,645,411.00 ", - 
1985,94,That Was Then... This Is Now,"$8,630,068.00 ","$8,630,068.00 ", - 
1985,95,Secret Admirer,"$8,622,757.00 ","$8,622,757.00 ", - 
1985,96,Stick,"$8,489,518.00 ","$8,489,518.00 ", - 
1985,97,Twice in a Lifetime,"$8,402,424.00 ","$8,402,424.00 ", - 
1985,98,Fantasia 1985 Re-release,"$8,194,726.00 ","$8,194,726.00 ", - 
1985,99,D.A.R.Y.L.,"$7,840,873.00 ","$7,840,873.00 ", - 
1985,100,Runaway Train,"$7,683,620.00 ","$7,683,620.00 ", - 
1985,101,He-Man and She-Ra: The Secret of the Sword,"$7,660,857.00 ","$7,660,857.00 ", - 
1985,102,Into the Night,"$7,562,164.00 ","$7,562,164.00 ", - 
1985,103,The Trip to Bountiful,"$7,491,903.00 ","$7,491,903.00 ", - 
1985,104,Transylvania 6-5000,"$7,196,872.00 ","$7,196,872.00 ", - 
1985,105,Red Sonja,"$6,948,633.00 ","$6,948,633.00 ", - 
1985,106,Here Come the Littles,"$6,565,359.00 ","$6,565,359.00 ", - 
1985,107,Girls Just Want to Have Fun,"$6,326,051.00 ","$6,326,051.00 ", - 
1985,108,Plenty,"$6,148,000.00 ","$6,148,000.00 ", - 
1985,109,Rustlers' Rhapsody,"$6,090,497.00 ","$6,090,497.00 ", - 
1985,110,Heaven Help Us,"$6,070,794.00 ","$6,070,794.00 ", - 
1985,111,Gymkata,"$5,730,596.00 ","$5,730,596.00 ", - 
1985,112,Avenging Angel,"$5,622,787.00 ","$5,622,787.00 ", - 
1985,113,Creator,"$5,349,607.00 ","$5,349,607.00 ", - 
1985,114,King David,"$5,111,099.00 ","$5,111,099.00 ", - 
1985,115,Day of the Dead,"$5,001,036.00 ","$5,000,000.00 ",$897.00 
1985,116,Gremlins 1985 Re-release,"$4,914,643.00 ","$4,914,643.00 ", - 
1985,117,Rainbow Brite and the Star Stealer,"$4,889,971.00 ","$4,889,971.00 ", - 
1985,118,The Company of Wolves,"$4,389,334.00 ","$4,389,334.00 ", - 
1985,119,The Mean Season,"$4,349,446.00 ","$4,349,446.00 ", - 
1985,120,That's Dancing!,"$4,210,938.00 ","$4,210,938.00 ", - 
1985,121,My Science Project,"$4,122,748.00 ","$4,122,748.00 ", - 
1985,122,Godzilla 1985,"$4,116,395.00 ","$4,116,395.00 ", - 
1985,123,The Heavenly Kid,"$3,852,271.00 ","$3,852,271.00 ", - 
1985,124,Ran,"$3,618,296.00 ","$3,607,393.00 ", - 
1985,125,Turk 182,"$3,594,997.00 ","$3,594,997.00 ", - 
1985,126,The Bride,"$3,558,669.00 ","$3,558,669.00 ", - 
1985,127,Starchaser: The Legend of Orin,"$3,360,800.00 ","$3,360,800.00 ", - 
1985,128,Fraternity Vacation,"$3,333,306.00 ","$3,333,306.00 ", - 
1985,129,The Legend of Billie Jean,"$3,099,497.00 ","$3,099,497.00 ", - 
1985,130,Rappin',"$2,864,844.00 ","$2,864,844.00 ", - 
1985,131,Fast Forward,"$2,791,350.00 ","$2,791,350.00 ", - 
1985,132,Hot Moves,"$2,732,684.00 ","$2,732,684.00 ", - 
1985,133,Bad Medicine,"$2,685,453.00 ","$2,685,453.00 ", - 
1985,134,Maxie,"$2,564,278.00 ","$2,564,278.00 ", - 
1985,135,A Private Function,"$2,527,088.00 ","$2,527,088.00 ", - 
1985,136,Marie,"$2,507,995.00 ","$2,507,995.00 ", - 
1985,137,Blood Simple,"$2,184,470.00 ","$2,150,000.00 ","$33,742.00 "
1985,138,Dance with a Stranger,"$2,174,622.00 ","$2,174,622.00 ", - 
1985,139,The Quiet Earth,"$2,123,135.00 ","$2,123,135.00 ", - 
1985,140,Re-Animator,"$2,024,871.00 ","$2,023,414.00 ", - 
1985,141,Warning Sign,"$1,918,117.00 ","$1,918,117.00 ", - 
1985,142,Bring on the Night,"$1,890,571.00 ","$1,890,571.00 ", - 
1985,143,The Slugger's Wife,"$1,878,561.00 ","$1,878,561.00 ", - 
1985,144,Heavenly Bodies,"$1,839,623.00 ","$1,839,623.00 ", - 
1985,145,American Flyers,"$1,420,355.00 ","$1,420,355.00 ", - 
1985,146,Certain Fury,"$1,381,091.00 ","$1,381,091.00 ", - 
1985,147,The Perils of Gwendoline in the Land of the Yik Yak,"$1,337,274.00 ","$1,337,274.00 ", - 
1985,148,The Aviator,"$1,304,192.00 ","$1,304,192.00 ", - 
1985,149,Wetherby,"$1,299,985.00 ","$1,299,985.00 ", - 
1985,150,Dreamchild,"$1,215,923.00 ","$1,215,923.00 ", - 
1985,151,DEFCON-4,"$1,057,064.00 ","$1,057,064.00 ", - 
1985,152,The Protector,"$981,817.00 ","$981,817.00 ", - 
1985,153,The Hit,"$876,775.00 ","$876,775.00 ", - 
1985,154,Fool for Love,"$836,156.00 ","$836,156.00 ", - 
1985,155,Lust in the Dust,"$727,639.00 ","$727,639.00 ", - 
1985,156,Pumping Iron II: The Women,"$628,050.00 ","$628,050.00 ", - 
1985,157,Fever Pitch,"$618,847.00 ","$618,847.00 ", - 
1985,158,Code Name: Emerald,"$561,548.00 ","$561,548.00 ", - 
1985,159,Joshua Then and Now,"$542,420.00 ","$542,420.00 ", - 
1985,160,Mishima: A Life in Four Chapters,"$502,758.00 ","$437,547.00 ","$65,211.00 "
1985,161,Morons from Outer Space,"$441,137.00 ","$441,137.00 ", - 
1985,162,The Holcroft Covenant,"$393,825.00 ","$393,825.00 ", - 
1985,163,Subway,"$390,659.00 ","$390,659.00 ", - 
1985,164,Sylvester,"$385,687.00 ","$385,687.00 ", - 
1985,165,Movers & Shakers,"$372,438.00 ","$372,438.00 ", - 
1985,166,Revolution,"$358,574.00 ","$358,574.00 ", - 
1985,167,Private Resort,"$331,816.00 ","$331,816.00 ", - 
1985,168,Eleni,"$305,102.00 ","$305,102.00 ", - 
1985,169,The New Kids,"$199,108.00 ","$199,108.00 ", - 
1985,170,The Bay Boy,"$162,364.00 ","$162,364.00 ", - 
1985,171,The Doctor and the Devils,"$147,070.00 ","$147,070.00 ", - 
1985,172,Petit Con,"$127,426.00 ","$127,426.00 ", - 
1985,173,Almost You,"$95,000.00 ","$95,000.00 ", - 
1985,174,Fandango,"$91,666.00 ","$91,666.00 ", - 
1985,175,Wild Geese II,"$69,342.00 ","$69,342.00 ", - 
1985,176,The Official Story,"$29,426.00 ","$29,426.00 ", - 
1985,177,Trouble in Mind,"$19,632.00 ","$19,632.00 ", - 
1985,178,Smooth Talk,"$16,785.00 ","$16,785.00 ", - 
1985,179,When Father Was Away on Business,"$16,131.00 ","$16,131.00 ", - 
1984,1,Beverly Hills Cop,"$234,760,538 ","$234,760,478 ", - 
1984,2,Ghostbusters,"$229,379,484 ","$229,242,989 ","$122,597 "
1984,3,Indiana Jones and the Temple of Doom,"$179,877,399 ","$179,870,271 ", - 
1984,4,Gremlins,"$159,694,371 ","$148,168,459 ","$11,519,905 "
1984,5,The Karate Kid,"$90,828,635 ","$90,815,558 ", - 
1984,6,Police Academy,"$81,198,894 ","$81,198,894 ", - 
1984,7,Footloose,"$80,039,563 ","$80,035,402 ", - 
1984,8,Romancing the Stone,"$76,574,562 ","$76,572,238 ",$137 
1984,9,Star Trek III: The Search for Spock,"$76,551,989 ","$76,471,046 ","$80,943 "
1984,10,Splash,"$69,821,334 ","$69,821,334 ", - 
1984,11,Purple Rain,"$68,400,971 ","$68,392,977 ", - 
1984,12,Amadeus,"$51,571,889 ","$51,564,280 ", - 
1984,13,Tightrope,"$48,143,579 ","$48,143,579 ", - 
1984,14,The Natural,"$47,951,979 ","$47,951,979 ", - 
1984,15,"Greystoke: The Legend of Tarzan, Lord of the Apes","$45,858,563 ","$45,858,563 ", - 
1984,16,Revenge of the Nerds,"$40,874,452 ","$40,874,452 ", - 
1984,17,2010: The Year We Make Contact,"$40,400,657 ","$40,400,657 ", - 
1984,18,Breakin',"$38,682,707 ","$38,682,707 ", - 
1984,19,Bachelor Party,"$38,435,947 ","$38,435,947 ", - 
1984,20,The Terminator,"$38,384,897 ","$38,371,200 ",$411 
1984,21,Red Dawn,"$38,376,497 ","$38,376,497 ", - 
1984,22,City Heat,"$38,348,988 ","$38,348,988 ", - 
1984,23,All of Me,"$36,403,064 ","$36,403,064 ", - 
1984,24,Places in the Heart,"$34,901,614 ","$34,901,614 ", - 
1984,25,The Killing Fields,"$34,700,291 ","$34,700,291 ", - 
1984,26,A Passage to India,"$32,992,271 ","$27,187,653 ","$5,804,618 "
1984,27,Friday the 13th: The Final Chapter,"$32,982,894 ","$32,980,880 ", - 
1984,28,Dune,"$31,443,536 ","$31,439,560 ","$1,175 "
1984,29,Conan the Destroyer,"$31,042,035 ","$31,042,035 ", - 
1984,30,The Gods Must Be Crazy,"$30,031,783 ","$30,031,783 ", - 
1984,31,Starman,"$28,744,356 ","$28,744,356 ", - 
1984,32,The Last Starfighter,"$28,735,229 ","$28,733,290 ", - 
1984,33,Cannonball Run II,"$28,078,073 ","$28,078,073 ", - 
1984,34,Teachers,"$27,774,237 ","$27,774,237 ", - 
1984,35,Pinocchio 1984 Re-release,"$26,414,038 ","$26,414,038 ", - 
1984,36,Protocol,"$26,186,631 ","$26,186,631 ", - 
1984,37,Micki + Maude,"$26,080,861 ","$26,080,861 ", - 
1984,38,The Cotton Club,"$25,928,721 ","$25,928,721 ", - 
1984,39,The Muppets Take Manhattan,"$25,535,829 ","$25,534,703 ", - 
1984,40,A Nightmare on Elm Street,"$25,517,351 ","$25,504,513 ", - 
1984,41,The Woman in Red,"$25,349,388 ","$25,308,147 ","$41,241 "
1984,42,Moscow on the Hudson,"$25,068,724 ","$25,068,724 ", - 
1984,43,The Flamingo Kid,"$23,859,382 ","$23,859,382 ", - 
1984,44,Sixteen Candles,"$23,686,027 ","$23,686,027 ", - 
1984,45,The Jungle Book 1984 Re-release,"$23,456,945 ","$23,456,945 ", - 
1984,46,Missing in Action,"$22,812,411 ","$22,812,411 ", - 
1984,47,A Soldier's Story,"$21,821,347 ","$21,821,347 ", - 
1984,48,Against All Odds,"$21,689,062 ","$21,689,062 ", - 
1984,49,"Oh, God! You Devil","$21,538,850 ","$21,538,850 ", - 
1984,50,Rhinestone,"$21,435,321 ","$21,435,321 ", - 
1984,51,Weekend Pass,"$21,058,033 ","$21,058,033 ", - 
1984,52,Top Secret!,"$20,458,340 ","$20,458,340 ", - 
1984,53,Hot Dog... The Movie,"$20,307,325 ","$20,307,325 ", - 
1984,54,The NeverEnding Story,"$20,166,141 ","$20,158,808 ", - 
1984,55,Unfaithfully Yours,"$19,928,200 ","$19,928,200 ", - 
1984,56,Best Defense,"$19,265,302 ","$19,265,302 ", - 
1984,57,Blame It on Rio,"$18,644,570 ","$18,644,570 ", - 
1984,58,Lassiter,"$17,513,452 ","$17,513,452 ", - 
1984,59,Angel,"$17,488,564 ","$17,488,564 ", - 
1984,60,Johnny Dangerously,"$17,124,395 ","$17,124,395 ", - 
1984,61,Firestarter,"$17,080,167 ","$17,080,167 ", - 
1984,62,Beat Street,"$16,596,523 ","$16,595,791 ", - 
1984,63,Breakin' 2: Electric Boogaloo,"$15,101,131 ","$15,101,131 ", - 
1984,64,Children of the Corn,"$14,568,989 ","$14,568,989 ", - 
1984,65,Night of the Comet,"$14,418,922 ","$14,418,922 ", - 
1984,66,Supergirl,"$14,296,438 ","$14,296,438 ", - 
1984,67,The Ice Pirates,"$14,255,801 ","$14,255,801 ", - 
1984,68,The Evil That Men Do,"$13,102,025 ","$13,102,025 ", - 
1984,69,Irreconcilable Differences,"$12,414,210 ","$12,414,210 ", - 
1984,70,Dreamscape,"$12,145,169 ","$12,145,169 ", - 
1984,71,Up the Creek,"$11,708,269 ","$11,708,269 ", - 
1984,72,The River,"$11,489,982 ","$11,489,982 ", - 
1984,73,Tank,"$11,302,884 ","$11,302,884 ", - 
1984,74,Falling in Love,"$11,129,057 ","$11,129,057 ", - 
1984,75,Hard to Hold,"$11,113,806 ","$11,113,806 ", - 
1984,76,The Wild Life,"$11,020,375 ","$11,020,375 ", - 
1984,77,Broadway Danny Rose,"$10,600,497 ","$10,600,497 ", - 
1984,78,Where the Boys Are,"$10,530,000 ","$10,530,000 ", - 
1984,79,Thief of Hearts,"$10,435,015 ","$10,435,015 ", - 
1984,80,Terror in the Aisles,"$10,004,817 ","$10,004,817 ", - 
1984,81,Cloak and Dagger,"$9,719,952 ","$9,719,952 ", - 
1984,82,Country,"$9,640,000 ","$9,640,000 ", - 
1984,83,Bolero,"$8,914,881 ","$8,914,881 ", - 
1984,84,Body Double,"$8,803,117 ","$8,801,940 ", - 
1984,85,Oxford Blues,"$8,793,152 ","$8,793,152 ", - 
1984,86,The Bounty,"$8,613,462 ","$8,613,462 ", - 
1984,87,1984,"$8,431,544 ","$8,430,492 ", - 
1984,88,Reckless,"$8,289,916 ","$8,289,916 ", - 
1984,89,The Philadelphia Experiment,"$8,103,330 ","$8,103,330 ", - 
1984,90,Streets of Fire,"$8,090,130 ","$8,089,290 ", - 
1984,91,Just the Way You Are,"$7,889,694 ","$7,889,694 ", - 
1984,92,The Little Drummer Girl,"$7,828,841 ","$7,828,841 ", - 
1984,93,Ninja III: The Domination,"$7,610,785 ","$7,610,785 ", - 
1984,94,Iceman,"$7,343,032 ","$7,343,032 ", - 
1984,95,Hardbodies,"$7,121,719 ","$7,121,719 ", - 
1984,96,Alphabet City,"$7,035,585 ","$7,035,585 ", - 
1984,97,The Pope of Greenwich Village,"$6,836,201 ","$6,836,201 ", - 
1984,98,Runaway,"$6,770,587 ","$6,770,587 ", - 
1984,99,Swing Shift,"$6,650,206 ","$6,650,206 ", - 
1984,100,The Razor's Edge,"$6,551,987 ","$6,551,987 ", - 
1984,101,The Adventures of Buckaroo Banzai Across the 8th Dimension,"$6,254,148 ","$6,254,148 ", - 
1984,102,Firstborn,"$6,250,994 ","$6,250,994 ", - 
1984,103,Racing with the Moon,"$6,045,647 ","$6,045,647 ", - 
1984,104,Sheena,"$5,778,353 ","$5,778,353 ", - 
1984,105,The Lonely Guy,"$5,718,573 ","$5,718,573 ", - 
1984,106,Stop Making Sense,"$5,428,475 ","$4,949,438 ","$479,037 "
1984,107,Meatballs Part II,"$5,410,972 ","$5,410,972 ", - 
1984,108,Once Upon a Time in America,"$5,324,029 ","$5,321,508 ","$1,481 "
1984,109,Love Letters,"$5,269,990 ","$5,269,990 ", - 
1984,110,The Hotel New Hampshire,"$5,142,858 ","$5,142,858 ", - 
1984,111,American Dreamer,"$5,021,751 ","$5,021,751 ", - 
1984,112,No Small Affair,"$4,994,094 ","$4,994,094 ", - 
1984,113,Harry & Son,"$4,864,980 ","$4,864,980 ", - 
1984,114,"Grandview, U.S.A.","$4,743,119 ","$4,743,119 ", - 
1984,115,C.H.U.D.,"$4,654,423 ","$4,654,423 ", - 
1984,116,Making the Grade,"$4,561,346 ","$4,561,346 ", - 
1984,117,This Is Spinal Tap,"$4,492,587 ","$4,491,645 ", - 
1984,118,Joy of Sex,"$4,463,841 ","$4,463,841 ", - 
1984,119,Mrs. Soffel,"$4,385,312 ","$4,385,312 ", - 
1984,120,Until September,"$4,239,154 ","$4,239,154 ", - 
1984,121,Pete's Dragon 1984 Re-release,"$4,100,000 ","$4,100,000 ", - 
1984,122,Entre Nous,"$3,974,975 ","$3,974,975 ", - 
1984,123,Flashpoint,"$3,854,833 ","$3,854,833 ", - 
1984,124,Cheech & Chong's: The Corsican Brothers,"$3,772,785 ","$3,772,785 ", - 
1984,125,Exterminator 2,"$3,739,406 ","$3,739,406 ", - 
1984,126,The Brother from Another Planet,"$3,677,209 ","$3,677,209 ", - 
1984,127,"Careful, He Might Hear You","$2,938,179 ","$2,938,179 ", - 
1984,128,Crimes of Passion,"$2,912,945 ","$2,912,945 ", - 
1984,129,The Warrior and the Sorceress,"$2,886,225 ","$2,886,225 ", - 
1984,130,Phar Lap,"$2,878,404 ","$2,878,404 ", - 
1984,131,Impulse,"$2,773,433 ","$2,773,433 ", - 
1984,132,The Bear,"$2,687,148 ","$2,687,148 ", - 
1984,133,Under the Volcano,"$2,556,800 ","$2,556,800 ", - 
1984,134,"Silent Night, Deadly Night","$2,491,460 ","$2,491,460 ", - 
1984,135,Choose Me,"$2,490,233 ","$2,490,233 ", - 
1984,136,Stranger Than Paradise,"$2,454,393 ","$2,436,000 ","$18,363 "
1984,137,A Sunday in the Country,"$2,411,143 ","$2,411,143 ", - 
1984,138,"Paris, Texas","$2,352,174 ","$2,181,987 ","$170,187 "
1984,139,Electric Dreams,"$2,193,612 ","$2,193,612 ", - 
1984,140,Purple Hearts,"$2,075,282 ","$2,075,282 ", - 
1984,141,The Buddy System,"$1,820,049 ","$1,820,049 ", - 
1984,142,Body Rock,"$1,689,501 ","$1,689,501 ", - 
1984,143,Misunderstood,"$1,525,532 ","$1,525,532 ", - 
1984,144,Garbo Talks,"$1,493,782 ","$1,493,782 ", - 
1984,145,Finders Keepers,"$1,467,396 ","$1,467,396 ", - 
1984,146,Birdy,"$1,455,045 ","$1,455,045 ", - 
1984,147,Sahara,"$1,402,962 ","$1,402,962 ", - 
