Year,Box_Office_Rank,Name,   Worldwide   ,   Domestic   ,   Foreign   
2021,148,Vakeel Saab," $13,056,490.00 ",," $13,056,490.00 "
2021,149,The Many Saints of Newark," $13,037,403.00 "," $8,237,403.00 "," $4,800,000.00 "
2021,150,Monkey King Reborn," $13,012,133.00 ",," $13,012,133.00 "
2021,151,No Escapes," $12,916,151.00 ",," $12,916,151.00 "
2021,152,The Bodin's in the Land of Smile," $12,872,253.00 ",," $12,872,253.00 "
2021,153,The Worst Person in the World," $12,687,298.00 "," $3,034,775.00 "," $9,652,523.00 "
2021,154,Character," $12,628,017.00 ",," $12,628,017.00 "
2021,155,On the Line," $12,522,284.00 ",," $12,522,284.00 "
2021,156,On Your Mark," $12,100,000.00 ",," $12,100,000.00 "
2021,157,Stand by Me," $11,900,000.00 ",," $11,900,000.00 "
2021,158,The Fable: The Killer Who Doesn't Kill," $11,325,545.00 ",," $11,325,545.00 "
2021,159,What Did You Eat Yesterday?," $11,320,893.00 ",," $11,320,893.00 "
2021,160,Aline," $11,149,943.00 "," $667,815.00 "," $10,482,128.00 "
2021,161,Krack," $10,442,916.00 ",," $10,442,916.00 "
2021,162,The Last Warrior," $10,362,069.00 ",," $10,362,069.00 "
2021,163,Kaiserschmarrndrama," $10,357,720.00 ",," $10,357,720.00 "
2021,164,"Caution, Hazardous Wife: The Movie"," $10,356,359.00 ",," $10,356,359.00 "
2021,165,Detective Conan: The Scarlet Alibi," $10,308,627.00 ",," $10,308,627.00 "
2021,166,Never Stop," $10,224,935.00 ",," $10,224,935.00 "
2021,167,Ainbo," $10,202,069.00 ",," $10,202,069.00 "
2021,168,Black Box," $9,738,741.00 ",," $9,738,741.00 "
2021,169,Eiga Sumikkogurashi: Aoi tsukiyo no mahô no ko," $9,735,732.00 ",," $9,735,732.00 "
2021,170,The Soul," $9,600,000.00 ",," $9,600,000.00 "
2021,171,¡A todo tren! Destino Asturias," $9,544,171.00 ",," $9,544,171.00 "
2021,172,Baragaki: Unbroken Samurai," $9,481,437.00 ",," $9,481,437.00 "
2021,173,Dad," $9,267,397.00 ",," $9,267,397.00 "
2021,174,All About My Mother," $8,900,000.00 ",," $8,900,000.00 "
2021,175,The Eleventh Chapter," $8,844,997.00 ",," $8,844,997.00 "
2021,176,The Medium," $8,826,689.00 ",," $8,826,689.00 "
2021,177,The Vault," $8,803,864.00 ",," $8,803,864.00 "
2021,178,Kaguya-sama: Love Is War," $8,794,981.00 ",," $8,794,981.00 "
2021,179,Moonbound," $8,790,990.00 ",," $8,790,990.00 "
2021,180,The Protégé," $8,737,253.00 "," $7,446,823.00 "," $1,290,430.00 "
2021,181,Lost Illusions," $8,635,184.00 "," $126,391.00 "," $8,508,793.00 "
2021,182,Agent Backkom: Kings Bear," $8,578,734.00 ",," $8,578,734.00 "
2021,183,Pil's Adventures," $8,567,345.00 ",," $8,567,345.00 "
2021,184,Honey Lemon Soda," $8,441,488.00 ",," $8,441,488.00 "
2021,185,The Lord of the Rings: The Fellowship of the Ring 2021 Re-release," $8,377,569.00 ",," $8,377,569.00 "
2021,186,Delicious," $8,357,060.00 ",," $8,357,060.00 "
2021,187,I Don't Have Any Money Left in My Retirement Account," $8,204,616.00 ",," $8,204,616.00 "
2021,188,Girls to Buy," $8,177,284.00 ",," $8,177,284.00 "
2021,189,White Snake 2: Green Snake," $8,170,000.00 ",," $8,170,000.00 "
2021,190,New Happy Dad and Son 4," $8,070,000.00 ",," $8,070,000.00 "
2021,191,Sunny Sisters," $7,880,000.00 ",," $7,880,000.00 "
2021,192,Contra," $7,762,797.00 ",," $7,762,797.00 "
2021,193,Hard Hit," $7,658,021.00 ",," $7,658,021.00 "
2021,194,Little Canned Men," $7,600,000.00 ",," $7,600,000.00 "
2021,195,Pushpa: The Rise - Part 1," $7,592,374.00 "," $1,320,000.00 "," $6,272,374.00 "
2021,196,The Mauritanian," $7,527,030.00 "," $836,536.00 "," $6,690,494.00 "
2021,197,The Ice Road," $7,502,846.00 ",," $7,502,846.00 "
2021,198,Judas and the Black Messiah," $7,478,009.00 "," $5,478,009.00 "," $2,000,000.00 "
2021,199,Love Letter 2021 Re-release," $7,400,000.00 ",," $7,400,000.00 "
2021,200,Signal: The Movie," $7,388,603.00 ",," $7,388,603.00 "
2022,1,Avatar: The Way of Water," $2,320,250,281.00 "," $684,075,767.00 "," $1,636,174,514.00 "
2022,2,Top Gun: Maverick," $1,495,696,292.00 "," $718,732,821.00 "," $776,963,471.00 "
2022,3,Jurassic World Dominion," $1,001,978,080.00 "," $376,851,080.00 "," $625,127,000.00 "
2022,4,Doctor Strange in the Multiverse of Madness," $955,775,804.00 "," $411,331,607.00 "," $544,444,197.00 "
2022,5,Minions: The Rise of Gru," $939,628,210.00 "," $369,695,210.00 "," $569,933,000.00 "
2022,6,Black Panther: Wakanda Forever," $859,208,836.00 "," $453,829,060.00 "," $405,379,776.00 "
2022,7,The Batman," $770,962,583.00 "," $369,345,583.00 "," $401,617,000.00 "
2022,8,Thor: Love and Thunder," $760,928,081.00 "," $343,256,830.00 "," $417,671,251.00 "
2022,9,Water Gate Bridge," $626,571,697.00 "," $117,294.00 "," $626,454,403.00 "
2022,10,Puss in Boots: The Last Wish," $482,089,840.00 "," $185,535,345.00 "," $296,554,495.00 "
2022,11,Moon Man," $460,237,662.00 ",," $460,237,662.00 "
2022,12,Fantastic Beasts: The Secrets of Dumbledore," $407,150,844.00 "," $95,850,844.00 "," $311,300,000.00 "
2022,13,Uncharted," $407,141,258.00 "," $148,648,820.00 "," $258,492,438.00 "
2022,14,Sonic the Hedgehog 2," $405,421,518.00 "," $190,872,904.00 "," $214,548,614.00 "
2022,15,Black Adam," $393,252,111.00 "," $168,152,111.00 "," $225,100,000.00 "
2022,16,Elvis," $287,740,048.00 "," $151,040,048.00 "," $136,700,000.00 "
2022,17,The Bad Guys," $250,162,278.00 "," $97,233,630.00 "," $152,928,648.00 "
2022,18,Bullet Train," $239,268,602.00 "," $103,368,602.00 "," $135,900,000.00 "
2022,19,Lightyear," $226,425,420.00 "," $118,307,188.00 "," $108,118,232.00 "
2022,20,Smile," $217,408,513.00 "," $105,935,048.00 "," $111,473,465.00 "
2022,21,Too Cool to Kill," $217,254,604.00 "," $185,882.00 "," $217,068,722.00 "
2022,22,Nice View," $211,019,042.00 ",," $211,019,042.00 "
2022,23,DC League of Super-Pets," $207,557,117.00 "," $93,657,117.00 "," $113,900,000.00 "
2022,24,The Lost City," $192,907,684.00 "," $105,344,029.00 "," $87,563,655.00 "
2022,25,One Piece Film: Red," $187,170,704.00 "," $12,775,324.00 "," $174,395,380.00 "
2022,26,M3GAN," $179,964,772.00 "," $95,043,350.00 "," $84,921,422.00 "
2022,27,Suzume," $175,048,046.00 "," $10,760,901.00 "," $164,287,145.00 "
2022,28,Nope," $171,235,592.00 "," $123,277,080.00 "," $47,958,512.00 "
2022,29,Ticket to Paradise," $168,761,082.00 "," $68,275,985.00 "," $100,485,097.00 "
2022,30,Morbius," $167,460,961.00 "," $73,865,530.00 "," $93,595,431.00 "
2022,31,RRR," $165,955,146.00 "," $14,500,000.00 "," $151,455,146.00 "
2022,32,The Black Phone," $161,440,742.00 "," $90,123,230.00 "," $71,317,512.00 "
2022,33,The First Slam Dunk," $152,151,880.00 "," $1,256,517.00 "," $150,895,363.00 "
2022,34,Where the Crawdads Sing," $144,353,965.00 "," $90,230,760.00 "," $54,123,205.00 "
2022,35,Everything Everywhere All at Once," $139,474,134.00 "," $77,191,785.00 "," $62,282,349.00 "
2022,36,Scream," $137,743,924.00 "," $81,641,405.00 "," $56,102,519.00 "
2022,37,Death on the Nile," $137,307,235.00 "," $45,630,104.00 "," $91,677,131.00 "
2022,38,A Man Called Otto," $113,047,997.00 "," $64,267,657.00 "," $48,780,340.00 "
2022,39,"Lyle, Lyle, Crocodile"," $110,979,946.00 "," $46,888,441.00 "," $64,091,505.00 "
2022,40,Halloween Ends," $104,361,355.00 "," $64,079,860.00 "," $40,281,495.00 "
2022,41,The Roundup," $101,166,707.00 "," $812,859.00 "," $100,353,848.00 "
2022,42,The Woman King," $93,279,806.00 "," $67,328,130.00 "," $25,951,676.00 "
2022,43,Downton Abbey: A New Era," $92,651,580.00 "," $44,141,550.00 "," $48,510,030.00 "
2022,44,K.G.F: Chapter 2," $89,123,940.00 "," $2,874,000.00 "," $86,249,940.00 "
2022,45,Don't Worry Darling," $87,609,403.00 "," $45,309,403.00 "," $42,300,000.00 "
2022,46,Dragon Ball Super: Super Hero," $86,562,140.00 "," $38,112,140.00 "," $48,450,000.00 "
2022,47,Dog," $84,774,243.00 "," $61,778,069.00 "," $22,996,174.00 "
2022,48,Jackass Forever," $80,563,999.00 "," $57,743,451.00 "," $22,820,548.00 "
2022,49,The Menu," $79,628,200.00 "," $38,501,125.00 "," $41,127,075.00 "
2022,50,Avatar 2022 Re-release," $76,012,917.00 "," $24,714,024.00 "," $51,298,893.00 "
2022,51,Violent Night," $76,004,405.00 "," $50,057,405.00 "," $25,947,000.00 "
2022,52,Strange World," $73,621,640.00 "," $37,968,963.00 "," $35,652,677.00 "
2022,53,Detective Conan: The Bride of Halloween," $72,653,401.00 ",," $72,653,401.00 "
2022,54,The Northman," $69,633,110.00 "," $34,233,110.00 "," $35,400,000.00 "
2022,55,Moonfall," $67,295,363.00 "," $19,060,660.00 "," $48,234,703.00 "
2022,56,Babylon," $63,379,032.00 "," $15,351,455.00 "," $48,027,577.00 "
2022,57,Whitney Houston: I Wanna Dance with Somebody," $59,805,300.00 "," $23,708,080.00 "," $36,097,220.00 "
2022,58,Beast," $59,095,809.00 "," $31,846,530.00 "," $27,249,279.00 "
2022,59,The Whale," $54,883,206.00 "," $17,463,630.00 "," $37,419,576.00 "
2022,60,Confidential Assignment 2: International," $54,486,330.00 ",," $54,486,330.00 "
2022,61,Ambulance," $52,300,984.00 "," $22,781,115.00 "," $29,519,869.00 "
2022,62,Marry Me," $50,477,597.00 "," $22,438,180.00 "," $28,039,417.00 "
2022,63,Brahmastra Part One: Shiva," $50,164,785.00 "," $7,839,108.00 "," $42,325,677.00 "
2022,64,The Banshees of Inisherin," $49,262,687.00 "," $10,582,266.00 "," $38,680,421.00 "
2022,65,The Fabelmans," $45,698,140.00 "," $17,348,945.00 "," $28,349,195.00 "
2022,66,Barbarian," $45,352,337.00 "," $40,842,944.00 "," $4,509,393.00 "
2022,67,Prey for the Devil," $44,658,929.00 "," $19,802,293.00 "," $24,856,636.00 "
2022,68,Paws of Fury: The Legend of Hank," $42,506,565.00 "," $17,811,382.00 "," $24,695,183.00 "
2022,69,The Invitation," $38,036,130.00 "," $25,100,080.00 "," $12,936,050.00 "
2022,70,Orphan: First Kill," $37,083,743.00 "," $5,413,227.00 "," $31,670,516.00 "
2022,71,Roald Dahl's Matilda the Musical," $35,602,350.00 ",," $35,602,350.00 "
2022,72,Kingdom II: Harukanaru Daichi e," $34,963,395.00 ",," $34,963,395.00 "
2022,73,The Bob's Burgers Movie," $34,148,750.00 "," $31,933,830.00 "," $2,214,920.00 "
2022,74,Skyfall 2021 Re-release," $33,910,282.00 ",," $33,910,282.00 "
2022,75,Hunt," $33,821,338.00 "," $25,994.00 "," $33,795,344.00 "
2022,76,Tad the Lost Explorer and the Emerald Tablet," $32,849,430.00 "," $67,599.00 "," $32,781,831.00 "
2022,77,BTS Permission to Dance on Stage - Seoul: Live Viewing," $32,600,000.00 "," $6,840,000.00 "," $25,760,000.00 "
2022,78,Shin Ultraman," $32,125,691.00 "," $601,490.00 "," $31,524,201.00 "
2022,79,Amsterdam," $31,245,810.00 "," $14,947,969.00 "," $16,297,841.00 "
2022,80,Mrs. Harris Goes to Paris," $30,986,960.00 "," $10,433,915.00 "," $20,553,045.00 "
2022,81,Vikram," $29,837,637.00 "," $1,770,000.00 "," $28,067,637.00 "
2022,82,The Unbearable Weight of Massive Talent," $29,116,320.00 "," $20,300,157.00 "," $8,816,163.00 "
2022,83,Tár," $28,990,495.00 "," $6,773,650.00 "," $22,216,845.00 "
2022,84,The 355," $27,827,745.00 "," $14,570,455.00 "," $13,257,290.00 "
2022,85,Serial (Bad) Weddings 3," $27,815,969.00 ",," $27,815,969.00 "
2022,86,The Night Owl," $26,719,364.00 ",," $26,719,364.00 "
2022,87,Triangle of Sadness," $26,213,341.00 "," $4,608,096.00 "," $21,605,245.00 "
2022,88,Calendar Girls," $25,433,615.00 ",," $25,433,615.00 "
2022,89,The Kashmir Files," $24,821,898.00 "," $1,485,000.00 "," $23,336,898.00 "
2022,90,Hero," $24,392,492.00 ",," $24,392,492.00 "
2022,91,The Last 10 Years," $23,748,655.00 ",," $23,748,655.00 "
2022,92,Harry Potter and the Chamber of Secrets 2022 Re-release," $23,716,329.00 ",," $23,716,329.00 "
2022,93,The Confidence Man JP: Episode of the Hero," $23,214,581.00 ",," $23,214,581.00 "
2022,94,The Witch: Part 2 - The Other One," $23,068,596.00 "," $143,723.00 "," $22,924,873.00 "
2022,95,Decision to Leave," $22,874,861.00 "," $2,179,864.00 "," $20,694,997.00 "
2022,96,Harry Potter and the Chamber of Secrets 2021 Re-release," $22,349,685.00 "," $191,501.00 "," $22,158,184.00 "
2022,97,Jun-45," $22,263,336.00 ",," $22,263,336.00 "
2022,98,Doraemon the Movie: Nobita's Little Star Wars 2021," $22,044,058.00 ",," $22,044,058.00 "
2022,99,See How They Run," $21,966,634.00 "," $9,586,237.00 "," $12,380,397.00 "
2022,100,Ponniyin Selvan: Part I," $21,888,295.00 "," $4,282,000.00 "," $17,606,295.00 "
2022,101,Devotion," $21,768,133.00 "," $20,511,938.00 "," $1,256,195.00 "
2022,102,Silent Parade," $21,723,595.00 ",," $21,723,595.00 "
2022,103,Father Stu," $21,592,379.00 "," $20,884,796.00 "," $707,583.00 "
2022,104,Emergency Declaration," $21,400,327.00 "," $412,196.00 "," $20,988,131.00 "
2022,105,The Amazing Maurice," $21,111,844.00 "," $4,303,645.00 "," $16,808,199.00 "
2022,106,Crayon Shin-chan: Mononoke Ninja Chinpuden," $20,617,005.00 ",," $20,617,005.00 "
2022,107,Three Thousand Years of Longing," $20,282,422.00 "," $8,286,741.00 "," $11,995,681.00 "
2022,108,Turning Red," $20,122,621.00 ",," $20,122,621.00 "
2022,109,After Ever Happy," $19,238,073.00 "," $1,072,750.00 "," $18,165,323.00 "
2022,110,Simone: Woman of the Century," $19,149,079.00 ",," $19,149,079.00 "
2022,111,Beast," $18,911,959.00 ",," $18,911,959.00 "
2022,112,Broker," $18,789,304.00 "," $1,046,899.00 "," $17,742,405.00 "
2022,113,Godfather," $18,737,287.00 ",," $18,737,287.00 "
2022,114,School of Magical Animals: Part 2," $18,460,372.00 ",," $18,460,372.00 "
2022,115,Bhool Bhulaiyaa 2," $18,307,258.00 ",," $18,307,258.00 "
2022,116,November," $18,128,799.00 ",," $18,128,799.00 "
2022,117,Fragments of the Last Will," $17,954,691.00 ",," $17,954,691.00 "
2022,118,The Quintessential Quintuplets Movie," $17,506,171.00 "," $502,000.00 "," $17,004,171.00 "
2022,119,Fall," $17,363,261.00 "," $7,240,521.00 "," $10,122,740.00 "
2022,120,Wunderschön," $16,719,291.00 ",," $16,719,291.00 "
2022,121,Father There Is Only One 3," $16,707,892.00 ",," $16,707,892.00 "
2022,122,Even If This Love Disappears from the World Tonight," $16,474,515.00 ",," $16,474,515.00 "
2022,123,Dr. Coto's Clinic," $16,062,841.00 ",," $16,062,841.00 "
2022,124,Radhe Shyam," $15,954,804.00 "," $1,860,000.00 "," $14,094,804.00 "
2022,125,Blacklight," $15,902,207.00 "," $9,591,094.00 "," $6,311,113.00 "
2022,126,Operation Mincemeat," $15,710,164.00 ",," $15,710,164.00 "
2022,127,Maison de retraite," $15,570,823.00 ",," $15,570,823.00 "
2022,128,Bheemla Nayak," $15,243,922.00 ",," $15,243,922.00 "
2022,129,Bones and All," $15,134,907.00 "," $7,834,907.00 "," $7,300,000.00 "
2022,130,Terrifier 2," $15,065,239.00 "," $10,640,105.00 "," $4,425,134.00 "
2022,131,Firestarter," $15,039,250.00 "," $9,739,250.00 "," $5,300,000.00 "
2022,132,The Wolf of Wall Street 2022 Re-release," $14,877,539.00 ",," $14,877,539.00 "
2022,133,Bros," $14,781,867.00 "," $11,628,165.00 "," $3,153,702.00 "
2022,134,Superwho?," $14,770,359.00 ",," $14,770,359.00 "
2022,135,X," $14,740,889.00 "," $11,765,309.00 "," $2,975,580.00 "
2022,136,The Chosen Season 3: Episode 1 & 2," $14,679,613.00 "," $14,612,089.00 "," $67,524.00 "
2022,137,The Duke," $14,227,217.00 "," $1,526,970.00 "," $12,700,247.00 "
2022,138,Sarkaru Vaari Paata," $14,199,018.00 ",," $14,199,018.00 "
2022,139,Interstellar 2021 Re-release," $14,032,956.00 ",," $14,032,956.00 "
2022,140,She Said," $13,934,825.00 "," $5,825,995.00 "," $8,108,830.00 "
2022,141,Bodies Bodies Bodies," $13,929,670.00 "," $11,446,602.00 "," $2,483,068.00 "
2022,142,Monster," $13,910,991.00 ",," $13,910,991.00 "
2022,143,Memory," $13,897,255.00 "," $7,329,043.00 "," $6,568,212.00 "
2022,144,The Legend of Maula Jatt," $13,839,539.00 "," $5,016,493.00 "," $8,823,046.00 "
2022,145,Glass Onion," $13,280,000.00 "," $13,280,000.00 ",
2022,146,Valimai," $13,276,393.00 ",," $13,276,393.00 "
2022,147,Moonage Daydream," $13,095,781.00 "," $4,218,925.00 "," $8,876,856.00 "
2022,148,Easter Sunday," $13,074,255.00 "," $13,013,690.00 "," $60,565.00 "
2022,149,Guglhupfgeschwader," $12,307,072.00 ",," $12,307,072.00 "
2022,150,"Utapri Movie 2, Uta No Prince-Sama Maji Love Starish Tours Movie"," $12,291,650.00 ",," $12,291,650.00 "
2022,151,Living," $12,208,598.00 "," $3,038,113.00 "," $9,170,485.00 "
2022,152,Laal Singh Chaddha," $12,093,536.00 "," $3,401,324.00 "," $8,692,212.00 "
2022,153,Alienoid," $12,067,556.00 "," $168,309.00 "," $11,899,247.00 "
2022,154,That Time I Got Reincarnated as a Slime the Movie: Scarlet Bond," $11,631,738.00 "," $1,588,491.00 "," $10,043,247.00 "
2022,155,Jug Jugg Jeeyo," $11,467,726.00 "," $1,033,000.00 "," $10,434,726.00 "
2022,156,Empire of Light," $11,395,604.00 "," $1,177,577.00 "," $10,218,027.00 "
2022,157,Till," $11,348,094.00 "," $9,000,202.00 "," $2,347,892.00 "
2022,158,Bergen," $11,325,405.00 ",," $11,325,405.00 "
2022,159,Rise," $11,196,824.00 ",," $11,196,824.00 "
2022,160,Men," $11,152,071.00 "," $7,587,853.00 "," $3,564,218.00 "
2022,161,The Eight Mountains," $11,118,495.00 "," $302,456.00 "," $10,816,039.00 "
2022,162,Chickenhare and the Hamster of Darkness," $10,885,116.00 ",," $10,885,116.00 "
2022,163,Warriors of Future," $10,490,328.00 ",," $10,490,328.00 "
2022,164,Jurassic Park 2022 Re-release," $10,374,018.00 ",," $10,374,018.00 "
2022,165,Land of Legends," $10,357,479.00 ",," $10,357,479.00 "
2022,166,The Pirates: The Last Royal Treasure," $10,258,331.00 ",," $10,258,331.00 "
2022,167,The Beasts," $10,254,177.00 "," $20,574.00 "," $10,233,603.00 "
2022,168,Vaillante," $10,143,170.00 ",," $10,143,170.00 "
2022,169,Table for Six," $10,138,355.00 ",," $10,138,355.00 "
2022,170,Smack Dab Kakha," $9,995,945.00 ",," $9,995,945.00 "
2022,171,F3: Fun and Frustration," $9,849,193.00 "," $1,195,000.00 "," $8,654,193.00 "
2022,172,"Good Luck to You, Leo Grande"," $9,795,364.00 ",," $9,795,364.00 "
2022,173,Pearl," $9,747,742.00 "," $9,423,445.00 "," $324,297.00 "
2022,174,Rheingold," $9,691,099.00 ",," $9,691,099.00 "
2022,175,Spider-Man: No Way Home 2022 Re-release," $9,613,518.00 "," $9,321,593.00 "," $291,925.00 "
2022,176,Talk to Her Undated France Release," $9,541,068.00 ",," $9,541,068.00 "
2022,177,Redeeming Love," $9,464,198.00 "," $9,214,020.00 "," $250,178.00 "
2022,178,Women Talking," $9,269,370.00 "," $5,456,531.00 "," $3,812,839.00 "
2022,179,Sword Art Online the Movie: Progressive - Scherzo of Deep Night," $9,071,701.00 ",," $9,071,701.00 "
2022,180,Samrat Prithviraj," $8,568,339.00 ",," $8,568,339.00 "
2022,181,Life Is Beautiful," $8,458,639.00 ",," $8,458,639.00 "
2022,182,Yolki 9," $8,385,030.00 ",," $8,385,030.00 "
2022,183,Aftersun," $8,348,964.00 "," $1,658,790.00 "," $6,690,174.00 "
2022,184,Don," $8,287,406.00 ",," $8,287,406.00 "
2022,185,Shotgun Wedding," $8,277,788.00 ",," $8,277,788.00 "
2022,186,Vikram Vedha," $8,234,166.00 "," $1,589,362.00 "," $6,644,804.00 "
2022,187,Re/Member," $8,166,175.00 ",," $8,166,175.00 "
2022,188,Acharya," $8,048,175.00 "," $832,000.00 "," $7,216,175.00 "
2022,189,Il grande giorno," $8,021,940.00 ",," $8,021,940.00 "
2022,190,The Tatta's," $8,000,956.00 ",," $8,000,956.00 "
2022,191,Rabbit Academy: Mission Eggpossible," $7,954,243.00 ",," $7,954,243.00 "
2022,192,Ducobu 4 President," $7,858,171.00 ",," $7,858,171.00 "
2022,193,Phases of the Moon," $7,564,756.00 ",," $7,564,756.00 "
2022,194,777 Charlie," $7,523,995.00 ",," $7,523,995.00 "
2022,195,Bachchhan Paandey," $7,387,882.00 ",," $7,387,882.00 "
2022,196,Lesson in Murder," $7,348,964.00 ",," $7,348,964.00 "
2022,197,Family Affairs," $7,330,755.00 ",," $7,330,755.00 "
2022,198,Listy do M. 5," $7,328,061.00 ",," $7,328,061.00 "
2022,199,Laid-Back Camp Movie," $7,317,913.00 ",," $7,317,913.00 "
2022,200,Osomatsusan the Movie 2022 Re-release," $7,297,522.00 ",," $7,297,522.00 "
2023,1,Barbie," $1,447,038,421.00 "," $636,238,421.00 "," $810,800,000.00 "
2023,2,The Super Mario Bros. Movie," $1,360,847,665.00 "," $574,934,330.00 "," $785,913,335.00 "
2023,3,Oppenheimer," $975,811,333.00 "," $330,078,895.00 "," $645,732,438.00 "
2023,4,Guardians of the Galaxy Vol. 3," $845,555,777.00 "," $358,995,815.00 "," $486,559,962.00 "
2023,5,Fast X," $704,875,015.00 "," $146,126,015.00 "," $558,749,000.00 "
2023,6,Spider-Man: Across the Spider-Verse," $690,542,303.00 "," $381,311,319.00 "," $309,230,984.00 "
2023,7,Full River Red," $670,491,959.00 ",   -   ," $670,491,959.00 "
2023,8,Wonka," $634,502,312.00 "," $218,402,312.00 "," $416,100,000.00 "
2023,9,The Wandering Earth II," $615,023,132.00 "," $5,023,132.00 "," $610,000,000.00 "
2023,10,Mission: Impossible - Dead Reckoning Part One," $571,125,435.00 "," $172,640,980.00 "," $398,484,455.00 "
2023,11,The Little Mermaid," $569,626,289.00 "," $298,172,056.00 "," $271,454,233.00 "
2023,12,No More Bets," $532,600,264.00 ",   -   ," $532,600,264.00 "
2023,13,Elemental," $496,444,308.00 "," $154,426,697.00 "," $342,017,611.00 "
2023,14,Lost in the Stars," $487,637,474.00 "," $1,721,446.00 "," $485,916,028.00 "
2023,15,Ant-Man and the Wasp: Quantumania," $476,071,180.00 "," $214,504,909.00 "," $261,566,271.00 "
2023,16,John Wick: Chapter 4," $447,142,521.00 "," $187,131,806.00 "," $260,010,715.00 "
2023,17,Transformers: Rise of the Beasts," $441,656,550.00 "," $157,341,749.00 "," $284,314,801.00 "
2023,18,Aquaman and the Lost Kingdom," $440,181,226.00 "," $124,481,226.00 "," $315,700,000.00 "
2023,19,Meg 2: The Trench," $397,800,317.00 "," $82,600,317.00 "," $315,200,000.00 "
2023,20,Indiana Jones and the Dial of Destiny," $383,963,057.00 "," $174,480,468.00 "," $209,482,589.00 "
2023,21,Creation of the Gods I: Kingdom of Storms," $373,021,923.00 "," $1,706,355.00 "," $371,315,568.00 "
2023,22,The Hunger Games: The Ballad of Songbirds & Snakes," $348,424,489.00 "," $166,350,594.00 "," $182,073,895.00 "
2023,23,Never Say Never," $301,957,043.00 ",   -   ," $301,957,043.00 "
2023,24,Migration," $300,187,799.00 "," $127,630,880.00 "," $172,556,919.00 "
2023,25,Five Nights at Freddy's," $291,493,620.00 "," $137,275,620.00 "," $154,218,000.00 "
2023,26,The Boy and the Heron," $282,422,186.00 "," $46,832,867.00 "," $235,589,319.00 "
2023,27,Creed III," $276,148,615.00 "," $156,248,615.00 "," $119,900,000.00 "
2023,28,The Flash," $271,433,313.00 "," $108,133,313.00 "," $163,300,000.00 "
2023,29,The Nun II," $269,667,073.00 "," $86,267,073.00 "," $183,400,000.00 "
2023,30,Taylor Swift: The Eras Tour," $261,656,269.00 "," $180,756,269.00 "," $80,900,000.00 "
2023,31,Wish," $254,997,360.00 "," $63,973,821.00 "," $191,023,539.00 "
2023,32,Sound of Freedom," $250,570,396.00 "," $184,178,046.00 "," $66,392,350.00 "
2023,33,Chang An," $250,318,788.00 ",   -   ," $250,318,788.00 "
2023,34,Napoleon," $221,394,838.00 "," $61,524,375.00 "," $159,870,463.00 "
2023,35,Anyone But You," $220,332,985.00 "," $88,319,668.00 "," $132,013,317.00 "
2023,36,Boonie Bears: Guardian Code," $218,075,304.00 ",   -   ," $218,075,304.00 "
2023,37,Trolls Band Together," $209,646,030.00 "," $103,270,155.00 "," $106,375,875.00 "
2023,38,The Marvels," $206,136,825.00 "," $84,500,223.00 "," $121,636,602.00 "
2023,39,Dungeons & Dragons: Honor Among Thieves," $205,460,387.00 "," $93,549,650.00 "," $111,910,737.00 "
2023,40,PAW Patrol: The Mighty Movie," $205,098,869.00 "," $65,343,309.00 "," $139,755,560.00 "
2023,41,The Equalizer 3," $191,067,560.00 "," $92,373,751.00 "," $98,693,809.00 "
2023,42,Under the Light," $189,404,720.00 ",   -   ," $189,404,720.00 "
2023,43,Insidious: The Red Door," $189,086,877.00 "," $82,156,962.00 "," $106,929,915.00 "
2023,44,Teenage Mutant Ninja Turtles: Mutant Mayhem," $181,935,518.00 "," $118,700,272.00 "," $63,235,246.00 "
2023,45,Scream VI," $166,577,232.00 "," $108,391,107.00 "," $58,186,125.00 "
2023,46,Godspeed," $165,276,468.00 ",   -   ," $165,276,468.00 "
2023,47,Johnny Keep Walking!," $159,776,483.00 ",   -   ," $159,776,483.00 "
2023,48,Killers of the Flower Moon," $158,772,599.00 "," $68,035,488.00 "," $90,737,111.00 "
2023,49,Evil Dead Rise," $147,033,054.00 "," $67,233,054.00 "," $79,800,000.00 "
2023,50,The Ex-Files 4: Marriage Plan," $141,589,956.00 ",   -   ," $141,589,956.00 "
2023,51,Hidden Blade," $136,784,593.00 "," $803,189.00 "," $135,981,404.00 "
2023,52,The Exorcist: Believer," $136,294,607.00 "," $65,537,395.00 "," $70,757,212.00 "
2023,53,Shazam! Fury of the Gods," $134,138,006.00 "," $57,638,006.00 "," $76,500,000.00 "
2023,54,Deep Sea," $133,558,974.00 "," $9,575.00 "," $133,549,399.00 "
2023,55,Blue Beetle," $130,788,072.00 "," $72,488,072.00 "," $58,300,000.00 "
2023,56,One and Only," $128,818,285.00 ",   -   ," $128,818,285.00 "
2023,57,A Haunting in Venice," $122,290,456.00 "," $42,471,412.00 "," $79,819,044.00 "
2023,58,Gran Turismo," $122,076,738.00 "," $44,428,554.00 "," $77,648,184.00 "
2023,59,The Volunteers: To the War," $118,779,552.00 ",   -   ," $118,779,552.00 "
2023,60,Poor Things," $117,625,455.00 "," $34,553,225.00 "," $83,072,230.00 "
2023,61,Haunted Mansion," $117,449,790.00 "," $67,653,287.00 "," $49,796,503.00 "
2023,62,Born to Fly," $117,141,585.00 "," $277,011.00 "," $116,864,574.00 "
